order_id,customer_id,order_date,order_status,payment_method,shipping_cost
4522,446,2025-09-09,Completed,Card,21.45
4523,1325,2024-09-25,Returned,Cash on Delivery,11.07
4524,60,2024-10-10,Completed,Mobile Money,7.86
4525,228,2025-10-06,Completed,PayPal,22.5
4526,2478,2024-05-08,Completed,PayPal,16.58
4527,1758,2024-01-05,Completed,Card,19.28
4528,824,2024-05-27,Completed,Bank Transfer,6.49
4529,1483,2025-10-11,Completed,Card,5.7
4530,442,2024-06-04,Completed,Mobile Money,11.77
4531,668,2025-03-21,Completed,Card,7.5
4532,665,2024-11-09,Completed,PayPal,8.28
4533,1994,2025-11-08,Cancelled,Bank Transfer,14.2
4534,1177,2024-08-09,Completed,Card,18.16
4535,585,2024-10-05,Returned,PayPal,13.37
4536,1597,2024-04-18,Completed,PayPal,15.47
4537,1516,2025-07-22,Completed,Bank Transfer,18.1
4538,1926,2025-07-12,Completed,Card,18.63
4539,1325,2025-01-09,Completed,Mobile Money,20.21
4540,1687,2025-07-20,Completed,Bank Transfer,14.85
4541,1286,2024-01-09,Completed,Card,17.85
4542,41,2024-12-12,Completed,Card,21.55
4543,1472,2024-04-28,Completed,Cash on Delivery,8.14
4544,901,2024-02-29,Completed,Bank Transfer,6.11
4545,2424,2024-09-07,Completed,Cash on Delivery,15.15
4546,464,2025-01-14,Completed,Mobile Money,24.49
4547,526,2025-05-01,Completed,Mobile Money,8.38
4548,454,2024-09-14,Completed,Bank Transfer,5.67
4549,857,2024-12-22,Completed,PayPal,9.59
4550,950,2024-05-17,Completed,Card,19.25
4551,963,2024-09-25,Completed,Bank Transfer,23.98
4552,437,2024-10-12,Completed,Mobile Money,9.53
4553,2062,2025-06-13,Completed,PayPal,9.61
4554,2153,2024-04-09,Completed,Card,23.97
4555,751,2024-10-23,Cancelled,PayPal,15.1
4556,2319,2025-05-04,Completed,Card,23.61
4557,760,2024-02-13,Completed,Card,14.93
4558,937,2024-04-19,Cancelled,Bank Transfer,24.11
4559,1740,2024-01-22,Completed,Card,13.96
4560,567,2025-01-25,Completed,Card,2.89
4561,1163,2024-08-12,Completed,Card,14.86
4562,309,2024-05-28,Completed,Mobile Money,4.22
4563,754,2024-07-02,Completed,PayPal,21.53
4564,581,2025-08-25,Completed,Mobile Money,21.28
4565,1306,2024-11-05,Completed,PayPal,11.31
4566,2067,2025-01-03,Completed,PayPal,10.41
4567,2272,2025-12-01,Completed,Card,18.42
4568,1264,2024-08-04,Completed,Card,18.65
4569,1459,2025-10-05,Completed,Mobile Money,11.18
4570,710,2024-07-12,Completed,Card,23.89
4571,2427,2024-11-12,Completed,Card,23.04
4572,2243,2024-06-11,Completed,Card,4.49
4573,726,2025-05-28,Completed,Card,11.68
4574,1356,2024-08-26,Completed,Bank Transfer,2.97
4575,227,2025-07-12,Completed,Card,24.37
4576,127,2025-11-13,Completed,Bank Transfer,24.77
4577,1816,2024-11-05,Completed,Card,11.92
4578,1171,2024-08-30,Completed,Mobile Money,8.22
4579,414,2025-12-15,Completed,Mobile Money,14.84
4580,1189,2024-02-16,Returned,PayPal,20.6
4581,2413,2025-02-15,Completed,Card,13.91
4582,686,2025-02-03,Completed,Bank Transfer,13.64
4583,603,2025-09-04,Completed,PayPal,20.74
4584,2134,2024-09-25,Completed,Bank Transfer,5.91
4585,187,2025-03-08,Completed,PayPal,12.58
4586,2040,2024-05-22,Completed,Mobile Money,22.85
4587,877,2025-05-18,Completed,Card,10.27
4588,461,2025-11-11,Completed,PayPal,12.4
4589,2128,2025-11-30,Completed,Cash on Delivery,19.6
4590,2332,2025-08-13,Completed,Card,18.1
4591,726,2025-03-30,Completed,Bank Transfer,9.88
4592,1717,2025-08-28,Completed,Card,14.61
4593,1012,2024-07-03,Completed,Bank Transfer,24.1
4594,2071,2024-09-22,Completed,Cash on Delivery,20.72
4595,549,2025-03-16,Completed,Card,24.94
4596,427,2024-04-27,Completed,Mobile Money,20.11
4597,779,2024-01-06,Completed,Bank Transfer,14.85
4598,2104,2025-11-27,Completed,Bank Transfer,8.41
4599,2034,2025-09-12,Completed,Cash on Delivery,3.25
4600,413,2024-01-03,Completed,Bank Transfer,6.79
4601,1786,2024-12-20,Completed,Bank Transfer,16.77
4602,732,2024-08-02,Completed,Bank Transfer,16.37
4603,243,2024-01-26,Returned,Card,23.63
4604,1802,2024-02-20,Returned,Card,7.63
4605,2349,2025-10-10,Completed,Card,21.76
4606,1931,2024-09-02,Completed,Bank Transfer,12.09
4607,1252,2024-05-13,Completed,Bank Transfer,22.95
4608,2033,2024-10-26,Completed,Card,19.53
4609,1185,2024-07-02,Completed,Card,8.51
4610,1745,2025-07-10,Completed,Mobile Money,23.26
4611,254,2024-07-19,Completed,Mobile Money,21.16
4612,2399,2024-03-16,Completed,Card,10.05
4613,244,2025-08-21,Completed,Card,9.63
4614,99,2024-02-18,Completed,Mobile Money,10.94
4615,726,2024-04-12,Completed,Card,7.59
4616,2246,2024-12-17,Completed,Mobile Money,13.8
4617,1478,2024-02-11,Completed,Card,24.53
4618,2280,2025-01-19,Completed,Mobile Money,2.66
4619,1788,2025-03-12,Completed,Card,20.77
4620,2361,2024-02-14,Completed,Card,16.29
4621,1070,2025-10-10,Completed,Bank Transfer,8.94
4622,1071,2024-12-16,Completed,PayPal,16.11
4623,24,2025-10-27,Completed,Bank Transfer,7.79
4624,384,2024-03-12,Completed,Card,5.29
4625,249,2025-11-07,Completed,Mobile Money,10.57
4626,1574,2024-03-25,Completed,Bank Transfer,10.09
4627,1042,2025-04-07,Cancelled,PayPal,5.3
4628,740,2025-08-16,Completed,Card,10.36
4629,1555,2025-03-13,Completed,Cash on Delivery,16.67
4630,1018,2025-03-11,Completed,Card,13.15
4631,2083,2024-01-06,Completed,Bank Transfer,4.51
4632,804,2024-11-19,Completed,Cash on Delivery,15.98
4633,317,2024-10-16,Completed,Mobile Money,21.43
4634,255,2025-05-11,Completed,Card,15.76
4635,2377,2025-06-22,Completed,Card,17.57
4636,654,2024-06-07,Completed,Mobile Money,10.8
4637,660,2025-08-13,Completed,Mobile Money,12.55
4638,1434,2024-11-14,Completed,Card,23.33
4639,505,2024-04-03,Completed,Card,22.83
4640,2443,2025-09-28,Completed,Cash on Delivery,12.43
4641,299,2025-06-24,Completed,Card,13.83
4642,945,2024-09-09,Completed,Cash on Delivery,6.83
4643,2399,2025-09-16,Completed,Card,18.58
4644,31,2025-04-30,Completed,Bank Transfer,13.02
4645,613,2025-07-30,Completed,Card,22.28
4646,684,2025-10-18,Completed,Bank Transfer,10.5
4647,609,2025-02-16,Completed,Card,15.62
4648,969,2024-07-31,Completed,PayPal,8.56
4649,749,2024-06-18,Completed,Mobile Money,17.56
4650,1738,2024-11-03,Completed,Card,10.48
4651,1493,2025-03-13,Completed,Bank Transfer,17.24
4652,11,2024-05-05,Completed,Card,13.78
4653,1252,2024-05-10,Completed,Card,6.07
4654,542,2024-10-16,Completed,Bank Transfer,7.65
4655,111,2024-12-24,Completed,Card,6.19
4656,2258,2025-05-29,Returned,Card,16.38
4657,77,2025-06-20,Completed,PayPal,3.13
4658,1377,2025-01-22,Completed,Mobile Money,24.97
4659,805,2024-10-30,Completed,Mobile Money,10.08
4660,692,2024-11-15,Completed,Card,19.94
4661,789,2025-04-30,Completed,Mobile Money,15.72
4662,995,2025-05-08,Completed,Card,6.98
4663,862,2025-05-25,Completed,Cash on Delivery,10.82
4664,991,2025-12-31,Completed,Card,4.22
4665,794,2025-06-18,Completed,Cash on Delivery,23.42
4666,1012,2024-01-23,Completed,Card,18.28
4667,1454,2025-05-24,Completed,Card,3.45
4668,532,2024-09-05,Completed,Card,16.54
4669,442,2024-04-14,Completed,Card,13.37
4670,1081,2024-01-07,Completed,Mobile Money,16.96
4671,379,2025-11-25,Completed,Card,6.12
4672,894,2025-08-15,Completed,Bank Transfer,2.86
4673,954,2025-02-04,Completed,Card,24.63
4674,139,2025-06-24,Completed,Bank Transfer,20.64
4675,757,2024-10-05,Completed,Mobile Money,13.12
4676,641,2024-05-03,Cancelled,Card,4.67
4677,319,2024-12-08,Completed,PayPal,20.84
4678,1893,2024-10-06,Completed,PayPal,23.57
4679,870,2025-05-29,Completed,Card,20.88
4680,2121,2024-01-20,Completed,Card,19.45
4681,259,2025-12-30,Completed,Bank Transfer,13.51
4682,1016,2024-05-20,Completed,Card,12.84
4683,748,2025-04-21,Completed,Card,10.58
4684,2403,2025-08-28,Completed,Card,23.32
4685,973,2025-11-15,Completed,Cash on Delivery,3.35
4686,173,2025-01-08,Completed,Mobile Money,17.28
4687,2062,2024-07-25,Completed,Mobile Money,17.85
4688,2243,2025-05-11,Completed,Bank Transfer,17.99
4689,2096,2024-06-15,Completed,Card,16.86
4690,1252,2024-03-16,Completed,Cash on Delivery,18.49
4691,813,2025-12-19,Completed,Bank Transfer,23.24
4692,958,2025-01-12,Completed,Card,7.42
4693,1986,2025-07-17,Completed,Mobile Money,4.63
4694,1466,2024-04-29,Completed,Card,7.16
4695,872,2024-07-22,Returned,Card,17.72
4696,702,2024-12-18,Completed,PayPal,21.89
4697,381,2025-03-24,Completed,Card,7.68
4698,2406,2024-08-23,Completed,Bank Transfer,14.88
4699,1276,2024-02-13,Returned,Card,8.74
4700,730,2024-06-07,Completed,Card,19.2
4701,281,2025-07-10,Completed,Bank Transfer,21.26
4702,1030,2024-09-10,Completed,Card,14.75
4703,1278,2025-05-03,Completed,Card,3.24
4704,2221,2024-03-22,Completed,Mobile Money,21.04
4705,2020,2025-04-03,Completed,PayPal,16.43
4706,1632,2024-04-22,Completed,Bank Transfer,16.86
4707,712,2024-03-03,Completed,Card,14.82
4708,968,2025-10-04,Completed,Mobile Money,22.29
4709,470,2025-07-10,Completed,Mobile Money,17.42
4710,418,2025-10-21,Completed,Card,15.22
4711,552,2024-08-21,Completed,Card,23.98
4712,606,2025-06-14,Completed,Card,6.02
4713,2104,2024-02-05,Completed,Card,18.95
4714,1415,2025-04-29,Completed,Card,11.91
4715,143,2024-12-23,Completed,Bank Transfer,19.71
4716,497,2025-01-08,Completed,Card,16.92
4717,213,2025-01-10,Completed,Card,13.57
4718,2399,2025-02-16,Completed,Mobile Money,15.53
4719,2234,2025-01-27,Completed,PayPal,9.08
4720,725,2025-07-21,Completed,Card,10.15
4721,2187,2025-11-28,Cancelled,Mobile Money,18.11
4722,583,2025-12-17,Completed,Bank Transfer,3.75
4723,1469,2025-03-13,Completed,Card,17.78
4724,2445,2025-05-01,Completed,Card,15.19
4725,123,2025-09-01,Completed,Card,18.72
4726,731,2024-01-13,Completed,Card,22.49
4727,1693,2024-05-29,Returned,Card,7.16
4728,995,2024-02-04,Cancelled,Card,11.71
4729,1169,2025-10-29,Completed,Mobile Money,22.79
4730,1745,2025-04-26,Completed,Mobile Money,20.74
4731,352,2025-11-10,Completed,Mobile Money,18.91
4732,1371,2024-12-21,Completed,PayPal,18.1
4733,482,2025-04-07,Completed,Card,5.74
4734,2365,2024-10-16,Completed,Card,23.22
4735,219,2025-05-31,Completed,Card,12.42
4736,437,2024-03-29,Completed,Mobile Money,14.41
4737,1952,2025-08-26,Completed,PayPal,9.84
4738,1644,2024-02-10,Completed,Card,11.93
4739,1990,2025-06-05,Completed,Card,2.51
4740,1756,2024-02-27,Completed,Card,15.35
4741,291,2024-02-05,Completed,Cash on Delivery,7.84
4742,645,2024-03-31,Completed,Card,24.96
4743,1588,2024-07-17,Completed,PayPal,17.35
4744,2135,2025-06-22,Cancelled,PayPal,20.41
4745,1149,2025-06-14,Completed,Card,3.52
4746,466,2024-11-15,Completed,Card,16.78
4747,660,2025-03-24,Completed,Card,6.08
4748,1216,2024-10-08,Completed,Bank Transfer,16.72
4749,1006,2024-01-13,Completed,Bank Transfer,12.27
4750,2322,2025-09-18,Completed,Card,6.85
4751,743,2024-11-11,Returned,Card,10.41
4752,480,2024-12-27,Completed,Card,18.75
4753,160,2025-02-18,Completed,Bank Transfer,11.3
4754,2442,2024-11-28,Completed,PayPal,14.65
4755,7,2025-11-06,Completed,Bank Transfer,6.58
4756,2039,2024-09-13,Completed,Bank Transfer,9.41
4757,1280,2025-02-05,Completed,PayPal,18.01
4758,1113,2025-01-12,Completed,Mobile Money,20.19
4759,1020,2025-11-20,Completed,Card,10.6
4760,2393,2024-08-09,Completed,Mobile Money,23.19
4761,270,2024-05-09,Completed,Mobile Money,10.97
4762,2241,2024-10-14,Returned,Card,4.86
4763,103,2025-07-25,Completed,Bank Transfer,4.9
4764,113,2024-11-14,Completed,Mobile Money,15.42
4765,805,2024-09-17,Completed,Bank Transfer,24.85
4766,2452,2025-02-05,Completed,Card,22.53
4767,1006,2024-06-22,Completed,PayPal,4.92
4768,575,2025-04-24,Completed,Bank Transfer,18.58
4769,1543,2025-03-21,Completed,Mobile Money,5.67
4770,1459,2024-11-03,Completed,Card,23.6
4771,2427,2025-04-27,Completed,Bank Transfer,9.34
4772,1489,2025-05-06,Completed,Bank Transfer,11.98
4773,2095,2024-11-24,Completed,Card,22.74
4774,962,2025-11-04,Completed,Mobile Money,5.05
4775,877,2024-09-06,Completed,PayPal,12.39
4776,194,2024-06-16,Completed,Mobile Money,15.35
4777,1813,2025-03-11,Completed,Card,21.97
4778,286,2024-01-23,Completed,Card,9.56
4779,395,2025-09-14,Completed,Bank Transfer,10.02
4780,2167,2024-11-14,Completed,Mobile Money,7.23
4781,155,2024-06-29,Completed,Cash on Delivery,22.16
4782,2127,2024-02-12,Completed,Mobile Money,11.81
4783,2164,2024-06-01,Completed,Mobile Money,23.74
4784,309,2024-03-04,Completed,Mobile Money,22.56
4785,2246,2024-09-05,Completed,PayPal,13.78
4786,944,2024-11-23,Completed,PayPal,5.97
4787,363,2024-03-20,Completed,Mobile Money,3.43
4788,2373,2025-05-02,Completed,Card,18.85
4789,1475,2024-05-14,Completed,Mobile Money,7.72
4790,1371,2025-12-21,Completed,Bank Transfer,6.75
4791,827,2024-05-06,Completed,Mobile Money,24.01
4792,736,2025-09-07,Completed,Mobile Money,8.15
4793,167,2025-02-18,Completed,Bank Transfer,22.3
4794,1552,2025-04-20,Completed,Cash on Delivery,9.23
4795,2499,2024-08-30,Cancelled,Card,14.53
4796,1377,2024-01-20,Completed,Bank Transfer,16.18
4797,1544,2025-08-06,Completed,Mobile Money,22.13
4798,52,2024-06-10,Completed,Mobile Money,7.05
4799,2399,2025-09-13,Completed,Mobile Money,6.09
4800,1561,2025-03-26,Completed,Card,12.47
4801,47,2024-04-16,Completed,PayPal,18.41
4802,688,2024-07-05,Completed,PayPal,15.86
4803,1543,2025-06-25,Completed,Card,24.28
4804,1320,2025-11-16,Completed,Bank Transfer,8.61
4805,1573,2024-02-26,Completed,Card,12.86
4806,596,2024-03-16,Completed,Card,9.83
4807,2413,2025-04-25,Completed,PayPal,11.34
4808,746,2024-12-04,Completed,Card,4.54
4809,1035,2025-06-26,Completed,Card,18.27
4810,357,2024-06-20,Completed,Card,24.42
4811,743,2024-09-02,Completed,PayPal,19.56
4812,474,2024-11-01,Returned,Card,24.19
4813,512,2024-04-18,Completed,Card,10.22
4814,1643,2025-09-07,Completed,PayPal,12.68
4815,461,2025-09-13,Completed,Bank Transfer,13.34
4816,2452,2024-05-22,Completed,Bank Transfer,9.28
4817,639,2024-04-09,Completed,Card,13.55
4818,924,2025-03-26,Completed,Bank Transfer,21.23
4819,41,2025-03-27,Completed,Bank Transfer,19.57
4820,1489,2024-11-21,Completed,Card,15.01
4821,1427,2025-05-22,Completed,PayPal,16.45
4822,1327,2024-01-28,Completed,Mobile Money,10.58
4823,61,2025-08-06,Completed,Card,14.53
4824,1973,2024-05-27,Cancelled,Mobile Money,7.61
4825,1196,2024-03-06,Completed,Card,4.09
4826,2109,2024-09-01,Completed,Bank Transfer,23.34
4827,779,2024-06-14,Completed,Bank Transfer,4.14
4828,2222,2024-05-31,Completed,Bank Transfer,18.2
4829,1389,2025-02-05,Completed,Card,24.2
4830,1332,2025-07-05,Completed,Mobile Money,3.92
4831,1156,2025-06-05,Completed,Mobile Money,6.01
4832,1752,2024-08-24,Completed,Mobile Money,19.7
4833,2124,2025-08-27,Completed,Card,11.52
4834,167,2025-06-07,Completed,Mobile Money,14.83
4835,2079,2025-04-27,Cancelled,Card,21.91
4836,827,2024-06-21,Completed,Card,7.27
4837,451,2024-09-28,Completed,Card,16.89
4838,1871,2024-02-21,Completed,Card,9.66
4839,315,2024-08-02,Completed,Bank Transfer,23.84
4840,2246,2024-04-06,Completed,Bank Transfer,10.23
4841,2500,2025-02-27,Completed,Bank Transfer,18.19
4842,1954,2025-01-29,Completed,Card,21.53
4843,157,2025-04-17,Completed,PayPal,5.34
4844,1840,2025-03-07,Completed,Bank Transfer,22.96
4845,1459,2024-01-09,Completed,Card,11.18
4846,1236,2024-12-19,Completed,Bank Transfer,21.28
4847,752,2024-02-16,Completed,Card,23.23
4848,439,2025-10-13,Completed,Bank Transfer,6.9
4849,748,2025-08-24,Completed,Mobile Money,3.48
4850,118,2025-10-03,Completed,Card,22.66
4851,44,2024-08-21,Completed,Bank Transfer,8.03
4852,901,2024-05-24,Completed,Card,11.45
4853,1800,2024-10-13,Completed,PayPal,6.72
4854,588,2024-11-19,Completed,Mobile Money,13.96
4855,147,2025-10-01,Completed,Cash on Delivery,11.53
4856,1608,2024-12-08,Completed,Mobile Money,4.55
4857,442,2025-11-09,Completed,Bank Transfer,6.03
4858,1113,2024-10-11,Completed,Card,5.87
4859,2467,2025-04-07,Completed,Card,23.5
4860,491,2025-03-01,Completed,Card,20.93
4861,2137,2025-10-23,Completed,Cash on Delivery,24.36
4862,2151,2024-04-11,Completed,Bank Transfer,11.9
4863,161,2025-12-03,Completed,Card,14.53
4864,133,2024-01-31,Completed,Card,11.72
4865,678,2024-05-05,Completed,Mobile Money,24.99
4866,655,2024-01-18,Completed,PayPal,20.96
4867,2309,2024-01-29,Completed,Mobile Money,14.75
4868,1941,2025-03-13,Completed,Bank Transfer,20.51
4869,1775,2025-05-30,Completed,Card,2.6
4870,1253,2024-05-20,Completed,Bank Transfer,16.37
4871,885,2024-04-19,Completed,Mobile Money,7.03
4872,612,2025-09-16,Completed,Cash on Delivery,7.39
4873,1070,2025-11-27,Completed,Mobile Money,15.84
4874,305,2025-10-20,Completed,Cash on Delivery,15.72
4875,1129,2024-11-17,Completed,Mobile Money,12.76
4876,2036,2024-01-04,Completed,Bank Transfer,4.73
4877,2439,2024-10-05,Completed,PayPal,11.3
4878,924,2025-04-05,Completed,Bank Transfer,5.69
4879,2332,2024-01-25,Completed,PayPal,20.48
4880,459,2024-06-07,Completed,Bank Transfer,6.59
4881,350,2024-05-14,Completed,PayPal,17.47
4882,1409,2024-04-12,Completed,PayPal,17.27
4883,1240,2025-10-29,Completed,Card,17.48
4884,1590,2024-09-03,Completed,Card,11.91
4885,1628,2024-02-29,Completed,Bank Transfer,23.38
4886,2260,2024-11-24,Returned,Card,24.45
4887,1724,2025-12-31,Completed,Mobile Money,13.76
4888,1586,2025-05-22,Completed,PayPal,3.22
4889,2096,2024-08-26,Completed,Card,3.57
4890,1898,2025-04-26,Completed,Cash on Delivery,22.39
4891,2160,2025-03-17,Completed,Card,19.5
4892,280,2025-01-10,Completed,Card,13.68
4893,2179,2024-11-11,Completed,PayPal,16.97
4894,322,2025-10-09,Completed,Bank Transfer,8.62
4895,552,2024-04-02,Completed,Mobile Money,18.87
4896,1118,2025-05-29,Completed,Card,10.7
4897,2324,2025-10-03,Completed,Mobile Money,4.34
4898,111,2025-01-19,Completed,Cash on Delivery,24.3
4899,1684,2025-08-26,Completed,Mobile Money,9.3
4900,160,2024-06-05,Completed,Card,14.43
4901,2154,2025-05-23,Completed,Card,13.15
4902,1431,2024-03-11,Completed,Bank Transfer,10.63
4903,1703,2024-10-09,Completed,Card,9.27
4904,192,2025-05-24,Completed,Bank Transfer,11.26
4905,773,2025-03-04,Completed,Card,9.39
4906,2263,2024-08-11,Completed,Bank Transfer,6.02
4907,317,2025-05-01,Completed,PayPal,13.79
4908,1593,2025-07-10,Completed,Mobile Money,19.08
4909,1749,2025-04-26,Completed,Card,18.95
4910,1641,2025-01-15,Completed,Bank Transfer,15.09
4911,968,2024-07-15,Completed,Card,18.69
4912,1719,2025-12-12,Completed,Cash on Delivery,17.27
4913,364,2025-10-10,Completed,PayPal,19.18
4914,1332,2025-10-08,Completed,PayPal,21.11
4915,874,2025-05-24,Completed,Card,22.28
4916,1279,2024-02-02,Completed,Card,11.24
4917,670,2025-07-22,Completed,Card,10.84
4918,1220,2024-06-10,Completed,Cash on Delivery,12.81
4919,1626,2025-06-02,Completed,Mobile Money,2.63
4920,2395,2024-01-14,Completed,Bank Transfer,19.46
4921,2458,2025-12-18,Completed,Card,11.49
4922,1013,2024-10-14,Completed,Bank Transfer,24.28
4923,1203,2025-11-08,Completed,Mobile Money,22.68
4924,735,2025-09-21,Completed,Bank Transfer,12.21
4925,64,2025-03-08,Completed,Bank Transfer,19.54
4926,401,2025-04-26,Completed,Card,18.91
4927,1284,2025-04-17,Completed,Bank Transfer,23.32
4928,2200,2024-06-12,Completed,Cash on Delivery,17.49
4929,1488,2025-02-24,Completed,Card,16.14
4930,2003,2025-10-14,Completed,PayPal,17.3
4931,2091,2024-10-23,Completed,PayPal,24.01
4932,2329,2025-10-05,Completed,Bank Transfer,23.09
4933,2134,2025-03-07,Completed,Mobile Money,16.94
4934,49,2025-10-20,Completed,Card,10.06
4935,1296,2024-07-20,Completed,Bank Transfer,21.69
4936,1335,2025-02-27,Completed,Card,21.17
4937,911,2024-11-18,Completed,Bank Transfer,16.32
4938,2153,2025-12-30,Completed,Card,17.47
4939,1018,2024-08-13,Completed,Card,16.29
4940,629,2025-06-07,Completed,Card,12.63
4941,1603,2024-09-17,Completed,Card,8.47
4942,1797,2025-04-07,Completed,Bank Transfer,4.28
4943,485,2024-07-18,Completed,Card,8.16
4944,1507,2024-11-11,Completed,Cash on Delivery,12.99
4945,1382,2024-05-09,Completed,Mobile Money,12.41
4946,1231,2024-07-08,Completed,Mobile Money,13.35
4947,285,2025-03-03,Cancelled,Cash on Delivery,4.0
4948,963,2024-11-04,Completed,Card,24.48
4949,1453,2024-09-10,Completed,Card,21.59
4950,2337,2024-04-14,Completed,Card,3.13
4951,1076,2025-08-15,Completed,Cash on Delivery,2.51
4952,186,2025-02-15,Completed,Bank Transfer,9.99
4953,1898,2024-06-01,Completed,PayPal,19.24
4954,1901,2024-06-26,Completed,Card,3.51
4955,789,2024-09-16,Returned,Bank Transfer,13.32
4956,1912,2025-07-11,Completed,Card,15.88
4957,1647,2025-11-24,Completed,Bank Transfer,10.61
4958,1496,2024-08-28,Completed,Card,2.52
4959,1147,2025-09-04,Cancelled,Card,14.0
4960,2263,2024-11-18,Completed,Mobile Money,18.2
4961,2085,2024-12-19,Completed,Card,18.72
4962,569,2025-08-02,Completed,Card,15.41
4963,259,2024-11-26,Completed,Card,4.51
4964,646,2025-10-29,Completed,PayPal,9.58
4965,1999,2024-09-21,Returned,Card,21.48
4966,1224,2025-12-02,Completed,Bank Transfer,19.72
4967,1850,2024-12-28,Cancelled,Card,5.16
4968,2062,2025-07-02,Completed,Bank Transfer,23.13
4969,1904,2024-11-05,Completed,Bank Transfer,9.33
4970,1367,2025-04-26,Returned,Mobile Money,15.72
4971,1068,2024-06-18,Completed,Card,13.62
4972,2454,2025-04-15,Completed,PayPal,9.16
4973,2000,2025-01-13,Completed,Card,8.74
4974,1315,2025-09-23,Completed,Bank Transfer,24.09
4975,2290,2025-07-04,Completed,PayPal,17.58
4976,973,2025-08-11,Completed,Card,12.5
4977,2093,2024-05-27,Completed,Cash on Delivery,17.25
4978,1874,2024-06-18,Completed,Mobile Money,12.0
4979,1363,2024-01-09,Completed,Card,16.05
4980,2104,2024-04-04,Completed,Card,7.57
4981,914,2024-08-27,Completed,Mobile Money,23.75
4982,674,2024-05-04,Completed,Bank Transfer,5.87
4983,1211,2024-07-28,Completed,Bank Transfer,13.68
4984,1862,2024-10-25,Completed,Bank Transfer,9.5
4985,1572,2024-10-06,Completed,Bank Transfer,20.52
4986,534,2025-03-28,Completed,Mobile Money,17.12
4987,2394,2024-01-04,Completed,Bank Transfer,22.55
4988,1749,2025-06-16,Completed,Card,3.12
4989,1464,2024-01-12,Cancelled,Cash on Delivery,24.94
4990,54,2025-05-19,Completed,Card,23.07
4991,2022,2025-09-09,Completed,Card,17.41
4992,1277,2025-03-01,Completed,PayPal,3.95
4993,894,2025-10-15,Completed,Cash on Delivery,21.83
4994,1030,2024-03-28,Completed,Card,10.16
4995,1653,2025-09-14,Completed,Card,13.99
4996,2461,2024-03-16,Completed,Mobile Money,12.03
4997,1293,2025-08-24,Completed,Mobile Money,10.24
4998,812,2024-01-03,Returned,Card,15.36
4999,283,2025-11-19,Completed,Card,8.91
5000,958,2025-10-28,Completed,Bank Transfer,20.73
5001,1810,2024-01-24,Completed,Bank Transfer,23.68
5002,1056,2025-11-22,Cancelled,Card,2.96
5003,64,2024-09-21,Completed,Card,19.73
5004,2429,2025-03-07,Completed,PayPal,20.19
5005,2498,2025-01-25,Completed,Bank Transfer,16.45
5006,1311,2025-06-09,Completed,Cash on Delivery,22.66
5007,73,2025-08-27,Completed,Card,21.06
5008,1798,2024-05-19,Completed,Card,6.21
5009,46,2024-06-09,Completed,Card,12.63
5010,683,2025-12-25,Completed,Card,12.82
5011,725,2024-12-16,Cancelled,PayPal,24.63
5012,74,2024-10-27,Completed,Card,14.7
5013,39,2024-05-21,Completed,Card,16.65
5014,255,2025-10-30,Completed,Card,5.59
5015,959,2024-07-13,Completed,Card,22.91
5016,1014,2024-11-14,Completed,PayPal,14.59
5017,290,2024-12-18,Completed,Bank Transfer,12.37
5018,159,2025-05-01,Completed,Bank Transfer,17.75
5019,590,2024-08-29,Completed,Bank Transfer,19.88
5020,1053,2024-11-16,Completed,Card,5.83
5021,1618,2025-04-20,Completed,Card,16.62
5022,483,2025-08-24,Completed,Cash on Delivery,11.89
5023,2083,2024-07-05,Completed,Card,20.08
5024,2461,2025-03-22,Completed,Card,12.64
5025,891,2024-10-17,Completed,Mobile Money,24.95
5026,1551,2025-05-31,Completed,Card,7.57
5027,1030,2025-04-20,Completed,Card,10.22
5028,1018,2024-06-08,Returned,Card,18.08
5029,1863,2024-10-29,Completed,Cash on Delivery,2.78
5030,1125,2025-04-06,Returned,Bank Transfer,3.7
5031,11,2024-11-01,Completed,Cash on Delivery,23.46
5032,1927,2025-08-25,Completed,Card,7.81
5033,467,2024-01-06,Completed,Card,9.81
5034,1621,2024-07-13,Completed,Bank Transfer,22.13
5035,2346,2024-05-31,Completed,Bank Transfer,9.65
5036,2405,2024-12-04,Completed,Bank Transfer,21.23
5037,825,2025-12-23,Completed,Card,24.72
5038,614,2025-03-21,Completed,Card,14.09
5039,2289,2024-01-12,Completed,Card,19.67
5040,1206,2025-05-01,Completed,Mobile Money,16.39
5041,2309,2025-12-16,Completed,Card,5.66
5042,2465,2024-08-21,Completed,Card,21.15
5043,1126,2024-12-06,Completed,PayPal,7.85
5044,2067,2025-11-27,Completed,Card,20.98
5045,1673,2025-08-18,Completed,PayPal,13.34
5046,54,2024-01-22,Completed,Bank Transfer,24.05
5047,765,2024-07-27,Cancelled,Card,17.99
5048,1802,2025-04-16,Completed,Mobile Money,22.18
5049,1468,2025-10-22,Completed,Card,6.75
5050,71,2025-07-16,Completed,Mobile Money,3.54
5051,794,2025-02-06,Completed,Bank Transfer,23.48
5052,1234,2025-08-08,Completed,Card,15.6
5053,74,2024-05-08,Completed,Card,18.88
5054,522,2024-10-20,Completed,Mobile Money,15.95
5055,2089,2024-10-05,Completed,Card,6.29
5056,1177,2025-02-12,Completed,Card,8.51
5057,1869,2024-09-08,Completed,Bank Transfer,17.13
