order_item_id,order_id,product_id,quantity,discount
10802,5713,53,2,0.0
10803,5714,92,1,0.0
10804,5715,50,2,0.02
10805,5715,13,1,0.0
10806,5716,11,1,0.0
10807,5717,19,3,0.0
10808,5717,67,2,0.0
10809,5717,2,1,0.15
10810,5717,6,1,0.02
10811,5718,41,1,0.0
10812,5718,84,1,0.1
10813,5718,29,1,0.05
10814,5719,44,1,0.0
10815,5720,91,1,0.15
10816,5720,89,1,0.02
10817,5721,24,1,0.0
10818,5722,29,3,0.02
10819,5722,10,1,0.0
10820,5723,32,1,0.0
10821,5724,53,1,0.0
10822,5724,28,1,0.05
10823,5724,47,1,0.02
10824,5724,62,2,0.0
10825,5725,14,1,0.02
10826,5726,25,2,0.0
10827,5727,11,3,0.02
10828,5728,94,1,0.0
10829,5728,19,2,0.05
10830,5728,50,1,0.15
10831,5729,62,1,0.0
10832,5729,56,2,0.0
10833,5729,5,2,0.0
10834,5730,51,2,0.1
10835,5730,45,1,0.0
10836,5731,28,1,0.05
10837,5731,48,1,0.05
10838,5732,61,1,0.0
10839,5732,16,1,0.05
10840,5733,37,2,0.15
10841,5733,9,4,0.0
10842,5733,94,1,0.0
10843,5734,34,1,0.05
10844,5734,31,1,0.02
10845,5735,75,2,0.02
10846,5736,5,2,0.02
10847,5737,76,4,0.15
10848,5737,88,2,0.02
10849,5738,2,1,0.0
10850,5738,8,1,0.1
10851,5738,18,1,0.05
10852,5739,16,2,0.02
10853,5739,39,2,0.05
10854,5740,46,2,0.15
10855,5740,7,2,0.1
10856,5740,50,1,0.0
10857,5740,55,3,0.0
10858,5741,82,1,0.0
10859,5741,20,2,0.02
10860,5741,38,1,0.1
10861,5742,66,2,0.0
10862,5742,46,1,0.02
10863,5742,40,2,0.15
10864,5743,94,1,0.05
10865,5743,5,2,0.0
10866,5743,75,1,0.0
10867,5743,65,1,0.02
10868,5743,39,2,0.0
10869,5744,68,2,0.05
10870,5744,58,1,0.0
10871,5745,72,1,0.0
10872,5745,28,2,0.05
10873,5746,58,3,0.1
10874,5747,68,1,0.05
10875,5748,24,1,0.0
10876,5748,39,4,0.1
10877,5748,87,1,0.05
10878,5749,20,1,0.05
10879,5749,9,1,0.05
10880,5750,48,1,0.0
10881,5751,3,1,0.02
10882,5751,93,1,0.0
10883,5752,82,1,0.0
10884,5752,20,1,0.0
10885,5753,25,1,0.05
10886,5753,85,1,0.0
10887,5754,74,1,0.0
10888,5755,55,2,0.05
10889,5755,47,2,0.0
10890,5756,6,1,0.05
10891,5757,71,2,0.0
10892,5758,8,1,0.1
10893,5758,64,1,0.05
10894,5758,69,2,0.0
10895,5759,16,2,0.0
10896,5760,51,1,0.02
10897,5761,71,1,0.0
10898,5762,26,1,0.0
10899,5763,66,2,0.1
10900,5763,88,1,0.02
10901,5764,58,1,0.05
10902,5764,1,2,0.02
10903,5765,59,1,0.0
10904,5766,79,1,0.15
10905,5766,72,2,0.0
10906,5766,41,1,0.0
10907,5766,9,1,0.0
10908,5767,96,2,0.0
10909,5768,5,1,0.05
10910,5769,29,2,0.1
10911,5769,35,2,0.0
10912,5770,58,1,0.15
10913,5770,66,1,0.0
10914,5771,78,1,0.05
10915,5771,66,1,0.05
10916,5772,93,2,0.05
10917,5772,11,1,0.15
10918,5772,79,2,0.0
10919,5773,37,1,0.05
10920,5774,94,2,0.0
10921,5775,31,1,0.02
10922,5775,82,2,0.1
10923,5776,8,1,0.0
10924,5776,82,4,0.02
10925,5776,75,2,0.02
10926,5776,46,1,0.05
10927,5777,41,2,0.0
10928,5777,52,1,0.05
10929,5778,32,1,0.0
10930,5779,13,1,0.0
10931,5779,14,3,0.15
10932,5780,4,1,0.0
10933,5780,80,3,0.0
10934,5780,44,2,0.02
10935,5781,19,1,0.0
10936,5782,59,1,0.05
10937,5783,27,1,0.0
10938,5783,15,2,0.02
10939,5783,59,1,0.0
10940,5784,30,1,0.1
10941,5784,93,1,0.0
10942,5784,63,3,0.0
10943,5785,82,1,0.02
10944,5786,2,1,0.0
10945,5786,21,3,0.0
10946,5786,18,1,0.02
10947,5786,10,4,0.05
10948,5786,40,1,0.0
10949,5787,38,1,0.0
10950,5788,19,1,0.02
10951,5788,6,2,0.0
10952,5789,38,1,0.0
10953,5789,68,1,0.0
10954,5789,2,1,0.05
10955,5790,93,1,0.02
10956,5790,87,1,0.1
10957,5790,34,1,0.0
10958,5791,12,1,0.0
10959,5792,18,1,0.0
10960,5793,29,3,0.0
10961,5794,56,1,0.02
10962,5794,44,1,0.0
10963,5794,2,4,0.02
10964,5795,96,1,0.0
10965,5796,59,1,0.0
10966,5796,25,2,0.0
10967,5797,39,1,0.0
10968,5798,60,3,0.0
10969,5799,85,1,0.0
10970,5800,67,1,0.0
10971,5801,55,1,0.1
10972,5802,91,2,0.1
10973,5802,94,3,0.0
10974,5802,77,1,0.02
10975,5802,73,1,0.05
10976,5803,11,1,0.0
10977,5804,22,1,0.15
10978,5805,78,1,0.1
10979,5805,96,1,0.02
10980,5805,6,1,0.05
10981,5805,80,1,0.0
10982,5806,8,1,0.1
10983,5806,73,1,0.02
10984,5806,64,1,0.02
10985,5806,14,1,0.0
10986,5806,12,2,0.0
10987,5807,27,1,0.02
10988,5807,66,3,0.0
10989,5808,75,1,0.05
10990,5809,78,3,0.02
10991,5809,66,1,0.05
10992,5810,55,2,0.0
10993,5810,19,1,0.02
10994,5811,79,2,0.0
10995,5812,32,1,0.05
10996,5812,84,1,0.0
10997,5813,65,1,0.02
10998,5814,2,1,0.05
10999,5815,42,1,0.0
11000,5816,91,1,0.0
11001,5817,3,1,0.02
11002,5817,17,1,0.02
11003,5818,47,3,0.0
11004,5818,55,2,0.0
11005,5819,42,4,0.0
11006,5819,54,2,0.0
11007,5820,18,2,0.05
11008,5820,79,1,0.1
11009,5820,44,1,0.0
11010,5821,84,1,0.02
11011,5821,64,2,0.02
11012,5821,69,1,0.0
11013,5821,90,1,0.0
11014,5822,23,2,0.0
11015,5823,62,1,0.0
11016,5824,32,2,0.0
11017,5824,66,4,0.02
11018,5824,11,1,0.0
11019,5825,47,1,0.05
11020,5825,82,2,0.0
11021,5825,83,1,0.1
11022,5826,5,1,0.02
11023,5827,64,3,0.02
11024,5827,6,2,0.0
11025,5828,95,1,0.0
11026,5829,46,1,0.05
11027,5830,96,4,0.0
11028,5830,30,1,0.0
11029,5831,78,1,0.0
11030,5831,56,1,0.0
11031,5832,88,1,0.0
11032,5832,61,2,0.1
11033,5832,49,1,0.05
11034,5832,30,2,0.05
11035,5833,27,1,0.02
11036,5833,10,1,0.02
11037,5834,42,2,0.05
11038,5835,69,2,0.0
11039,5835,89,1,0.02
11040,5836,15,2,0.0
11041,5836,17,1,0.02
11042,5836,77,1,0.15
11043,5836,14,1,0.02
11044,5837,70,2,0.0
11045,5838,59,1,0.05
11046,5838,44,1,0.05
11047,5838,57,1,0.0
11048,5839,52,1,0.0
11049,5839,24,1,0.02
11050,5839,25,1,0.02
11051,5840,2,1,0.0
11052,5840,73,2,0.0
11053,5841,37,4,0.05
11054,5841,19,2,0.1
11055,5842,51,1,0.0
11056,5843,12,3,0.0
11057,5843,68,2,0.15
11058,5843,65,1,0.1
11059,5843,43,2,0.15
11060,5844,35,1,0.0
11061,5844,9,1,0.05
11062,5845,81,1,0.02
11063,5846,66,1,0.02
11064,5846,54,1,0.05
11065,5847,42,1,0.02
11066,5848,95,3,0.0
11067,5848,15,1,0.05
11068,5848,51,1,0.02
11069,5849,43,2,0.15
11070,5849,72,1,0.0
11071,5850,65,1,0.05
11072,5851,27,1,0.02
11073,5852,36,1,0.1
11074,5853,79,1,0.02
11075,5853,21,1,0.02
11076,5854,70,2,0.02
11077,5854,80,2,0.1
11078,5854,89,1,0.0
11079,5855,85,1,0.0
11080,5855,95,2,0.02
11081,5856,65,1,0.05
11082,5857,70,1,0.0
11083,5858,44,1,0.0
11084,5858,4,1,0.0
11085,5859,4,1,0.0
11086,5859,16,1,0.05
11087,5859,82,1,0.15
11088,5859,10,1,0.0
11089,5860,85,1,0.0
11090,5860,58,3,0.02
11091,5860,74,1,0.0
11092,5861,1,1,0.05
11093,5861,49,2,0.0
11094,5861,10,2,0.1
11095,5861,5,2,0.0
11096,5861,40,3,0.05
11097,5862,38,3,0.0
11098,5862,55,1,0.0
11099,5863,33,1,0.0
11100,5864,87,2,0.0
11101,5864,6,1,0.0
11102,5865,74,1,0.02
11103,5866,47,1,0.05
11104,5866,90,1,0.05
11105,5867,93,1,0.15
11106,5868,23,2,0.0
11107,5868,3,2,0.05
11108,5869,37,2,0.02
11109,5869,7,2,0.05
11110,5870,84,1,0.05
11111,5870,57,2,0.02
11112,5871,81,1,0.0
11113,5872,31,2,0.0
11114,5872,63,1,0.05
11115,5873,66,1,0.02
11116,5873,43,2,0.05
11117,5874,25,2,0.1
11118,5875,7,4,0.0
11119,5875,33,2,0.05
11120,5875,20,2,0.0
11121,5876,40,2,0.0
11122,5877,89,1,0.02
11123,5877,6,2,0.0
11124,5878,20,1,0.0
11125,5878,50,1,0.0
11126,5879,21,1,0.15
11127,5879,41,2,0.0
11128,5879,94,1,0.0
11129,5880,47,1,0.02
11130,5881,10,1,0.15
11131,5882,54,1,0.02
11132,5882,78,1,0.1
11133,5883,53,2,0.05
11134,5884,23,1,0.0
11135,5884,35,3,0.0
11136,5885,77,2,0.0
11137,5885,37,1,0.02
11138,5885,1,2,0.0
11139,5886,91,2,0.02
11140,5886,62,4,0.02
11141,5887,79,1,0.0
11142,5887,66,2,0.02
11143,5888,15,1,0.0
11144,5889,5,2,0.05
11145,5889,78,1,0.0
11146,5890,72,2,0.0
11147,5891,54,3,0.0
11148,5892,57,1,0.02
11149,5892,39,1,0.0
11150,5893,46,2,0.05
11151,5894,31,2,0.0
11152,5895,30,1,0.02
11153,5896,45,3,0.0
11154,5897,76,2,0.05
11155,5898,45,1,0.0
11156,5898,63,1,0.05
11157,5899,56,2,0.02
11158,5900,49,1,0.0
11159,5901,12,2,0.05
11160,5901,15,2,0.0
11161,5902,35,3,0.1
11162,5902,9,1,0.0
11163,5903,62,1,0.02
11164,5903,44,2,0.0
11165,5904,28,1,0.0
11166,5905,30,1,0.0
11167,5905,12,1,0.0
11168,5905,36,1,0.02
11169,5906,20,1,0.05
11170,5906,17,2,0.05
11171,5907,38,3,0.0
11172,5908,62,3,0.1
11173,5909,57,2,0.0
11174,5909,2,1,0.0
11175,5910,21,1,0.0
11176,5911,77,4,0.02
11177,5912,22,3,0.02
11178,5913,19,1,0.05
11179,5914,73,1,0.02
11180,5915,75,1,0.05
11181,5916,76,1,0.0
11182,5916,25,1,0.0
11183,5917,33,1,0.0
11184,5918,23,1,0.02
11185,5918,8,2,0.0
11186,5919,21,1,0.0
11187,5920,58,1,0.05
11188,5920,2,1,0.05
11189,5920,83,3,0.02
11190,5921,44,1,0.0
11191,5921,38,1,0.02
11192,5921,88,3,0.0
11193,5922,78,1,0.05
11194,5922,77,1,0.05
11195,5922,50,2,0.02
11196,5922,37,3,0.0
11197,5923,86,2,0.02
11198,5923,55,1,0.0
11199,5923,71,2,0.05
11200,5923,29,4,0.0
11201,5924,17,1,0.05
11202,5925,29,2,0.15
11203,5925,71,2,0.0
11204,5925,95,1,0.0
11205,5926,32,1,0.02
11206,5926,51,2,0.0
11207,5927,68,1,0.02
11208,5928,11,4,0.05
11209,5928,50,2,0.02
11210,5929,54,1,0.0
11211,5930,73,1,0.0
11212,5931,74,1,0.15
11213,5932,93,1,0.0
11214,5933,3,1,0.02
11215,5934,85,1,0.15
11216,5935,21,4,0.02
11217,5935,53,1,0.1
11218,5935,94,1,0.02
11219,5935,15,1,0.05
11220,5935,86,4,0.0
11221,5936,19,1,0.02
11222,5936,12,2,0.05
11223,5936,94,2,0.1
11224,5937,4,1,0.0
11225,5938,58,1,0.02
11226,5939,53,2,0.05
11227,5940,67,1,0.0
11228,5941,18,1,0.0
11229,5941,47,2,0.0
11230,5941,77,2,0.1
11231,5941,91,1,0.15
11232,5941,12,1,0.0
11233,5942,37,2,0.02
11234,5942,92,1,0.05
11235,5942,71,1,0.1
11236,5943,35,1,0.05
11237,5943,47,2,0.0
11238,5944,62,1,0.05
11239,5945,93,1,0.02
11240,5946,5,1,0.15
11241,5946,33,1,0.0
11242,5947,7,1,0.05
11243,5947,44,1,0.05
11244,5947,56,1,0.15
11245,5948,58,1,0.1
11246,5949,58,2,0.1
11247,5949,29,1,0.02
11248,5949,6,1,0.0
11249,5949,63,1,0.05
11250,5950,26,1,0.0
11251,5950,8,1,0.0
11252,5950,66,1,0.02
11253,5950,10,1,0.05
11254,5951,69,1,0.05
11255,5951,83,1,0.05
11256,5951,91,3,0.02
11257,5951,94,2,0.1
11258,5952,82,1,0.05
11259,5953,41,3,0.1
11260,5954,30,1,0.0
11261,5955,28,2,0.02
11262,5955,32,1,0.0
11263,5956,54,1,0.0
11264,5956,5,1,0.15
11265,5957,9,1,0.1
11266,5957,68,2,0.0
11267,5958,95,1,0.1
11268,5958,71,1,0.02
11269,5959,28,1,0.0
11270,5960,4,2,0.0
11271,5961,94,2,0.05
11272,5962,48,1,0.1
11273,5963,85,2,0.0
11274,5964,11,1,0.15
11275,5964,32,1,0.0
11276,5964,24,1,0.0
11277,5964,10,4,0.0
11278,5965,88,1,0.0
11279,5966,83,2,0.05
11280,5966,69,1,0.0
11281,5966,60,2,0.02
11282,5966,11,1,0.05
11283,5966,5,1,0.0
11284,5967,8,1,0.15
11285,5968,80,1,0.0
11286,5968,52,1,0.05
11287,5968,51,1,0.05
11288,5968,79,2,0.02
11289,5968,84,1,0.02
11290,5969,92,2,0.1
11291,5970,88,1,0.02
11292,5970,9,1,0.02
11293,5971,43,2,0.1
11294,5971,61,1,0.0
11295,5972,23,4,0.02
11296,5973,24,1,0.02
11297,5973,10,3,0.05
11298,5974,13,1,0.02
11299,5975,62,3,0.0
11300,5976,83,1,0.0
11301,5976,55,1,0.0
11302,5976,50,3,0.0
11303,5977,75,1,0.0
11304,5978,70,3,0.1
11305,5978,39,1,0.02
11306,5978,59,1,0.15
11307,5978,16,1,0.1
11308,5978,80,2,0.05
11309,5979,72,2,0.02
11310,5979,66,1,0.05
11311,5980,60,1,0.0
11312,5980,31,1,0.1
11313,5981,79,2,0.0
11314,5982,41,1,0.1
11315,5983,1,3,0.0
11316,5983,35,2,0.0
11317,5984,71,1,0.0
11318,5985,26,1,0.05
11319,5986,85,1,0.05
11320,5986,4,1,0.15
11321,5986,58,2,0.0
11322,5987,71,1,0.02
11323,5987,91,2,0.05
11324,5988,33,1,0.05
11325,5988,25,1,0.0
11326,5988,28,2,0.0
11327,5988,23,1,0.0
11328,5989,71,1,0.0
11329,5989,3,3,0.0
11330,5990,80,4,0.02
11331,5990,66,1,0.0
11332,5990,8,1,0.1
11333,5991,66,1,0.02
11334,5991,47,1,0.05
11335,5991,73,2,0.1
11336,5992,45,1,0.02
11337,5992,75,1,0.02
11338,5993,34,4,0.05
11339,5994,12,1,0.0
11340,5995,59,1,0.0
11341,5996,37,1,0.0
11342,5996,32,3,0.02
11343,5997,14,1,0.1
11344,5997,33,1,0.15
11345,5998,71,1,0.0
11346,5999,62,1,0.02
11347,5999,18,1,0.05
11348,6000,53,2,0.0
11349,6001,84,1,0.05
11350,6001,14,3,0.05
11351,6001,52,1,0.0
11352,6002,8,3,0.15
11353,6002,32,4,0.0
11354,6003,56,2,0.1
11355,6004,46,1,0.0
11356,6005,27,1,0.0
11357,6006,49,1,0.0
11358,6006,20,1,0.0
11359,6006,5,2,0.0
11360,6007,48,2,0.1
11361,6008,39,1,0.02
11362,6009,24,2,0.05
11363,6010,70,3,0.0
11364,6010,20,2,0.1
11365,6010,5,1,0.05
11366,6011,12,1,0.0
11367,6012,74,1,0.05
11368,6012,11,1,0.05
11369,6013,34,1,0.05
11370,6013,5,2,0.05
11371,6014,32,2,0.0
11372,6015,65,1,0.0
11373,6015,20,2,0.02
11374,6015,58,3,0.1
11375,6015,14,1,0.0
11376,6016,79,1,0.0
11377,6016,21,2,0.0
11378,6017,36,1,0.02
11379,6017,33,1,0.0
11380,6017,93,3,0.05
11381,6018,81,1,0.0
11382,6019,25,2,0.05
11383,6020,27,2,0.1
11384,6020,87,1,0.0
11385,6021,78,2,0.05
11386,6022,92,1,0.05
11387,6023,5,1,0.0
11388,6024,20,2,0.0
11389,6025,7,2,0.05
11390,6025,35,2,0.1
11391,6026,28,2,0.0
11392,6027,63,1,0.02
11393,6028,50,2,0.15
11394,6028,27,1,0.05
11395,6029,71,1,0.02
11396,6029,10,3,0.0
11397,6029,45,2,0.1
11398,6029,33,1,0.05
11399,6029,21,1,0.02
11400,6030,71,2,0.0
11401,6030,9,1,0.1
11402,6031,37,1,0.1
11403,6031,57,2,0.0
11404,6031,8,1,0.02
11405,6032,20,2,0.02
11406,6032,27,1,0.05
11407,6032,62,1,0.0
11408,6032,21,2,0.1
11409,6033,10,2,0.05
11410,6033,59,3,0.02
11411,6034,65,2,0.05
11412,6034,82,1,0.05
11413,6034,16,1,0.0
11414,6035,55,1,0.0
11415,6035,90,2,0.0
11416,6036,53,1,0.0
11417,6037,19,2,0.02
11418,6037,44,4,0.02
11419,6037,1,1,0.15
11420,6038,62,2,0.05
11421,6038,95,1,0.02
11422,6039,28,1,0.05
11423,6039,29,1,0.0
11424,6040,47,1,0.0
11425,6040,15,2,0.0
11426,6041,7,2,0.0
11427,6042,77,1,0.05
11428,6043,33,2,0.02
11429,6044,75,1,0.0
11430,6044,1,1,0.02
11431,6045,94,1,0.05
11432,6046,9,1,0.02
11433,6046,21,1,0.0
11434,6047,24,1,0.0
11435,6047,85,1,0.0
11436,6048,81,1,0.05
11437,6048,37,2,0.0
11438,6049,1,1,0.0
11439,6050,42,1,0.0
11440,6051,30,1,0.0
11441,6051,52,1,0.0
11442,6052,19,1,0.05
11443,6053,79,1,0.0
11444,6054,10,2,0.0
11445,6055,30,2,0.0
11446,6056,72,1,0.1
11447,6057,50,2,0.0
11448,6057,85,1,0.02
11449,6057,76,3,0.0
11450,6058,62,2,0.0
11451,6059,85,1,0.0
11452,6060,34,1,0.02
11453,6061,13,1,0.0
11454,6061,1,1,0.02
11455,6062,54,3,0.0
11456,6062,44,2,0.1
11457,6063,68,1,0.02
11458,6063,21,1,0.1
11459,6063,85,1,0.0
11460,6064,70,1,0.0
11461,6065,44,3,0.05
11462,6066,90,1,0.0
11463,6066,21,1,0.02
11464,6067,34,1,0.02
11465,6067,92,1,0.1
11466,6067,49,1,0.0
11467,6068,61,1,0.02
11468,6069,6,1,0.02
11469,6070,7,1,0.05
11470,6070,67,1,0.0
11471,6070,85,3,0.05
11472,6070,90,1,0.02
11473,6070,59,4,0.0
11474,6071,67,2,0.02
11475,6072,25,2,0.1
11476,6072,77,2,0.05
11477,6072,93,1,0.0
11478,6072,32,1,0.0
11479,6072,56,1,0.0
11480,6073,33,2,0.0
11481,6073,38,1,0.02
11482,6073,91,1,0.05
11483,6073,14,1,0.0
11484,6073,24,2,0.0
11485,6074,56,1,0.05
11486,6075,68,1,0.05
11487,6076,60,1,0.05
11488,6077,37,1,0.05
11489,6078,63,2,0.1
11490,6078,18,1,0.0
11491,6078,62,1,0.02
11492,6079,94,1,0.0
11493,6080,62,1,0.0
11494,6080,19,2,0.15
11495,6080,12,1,0.05
11496,6081,95,1,0.0
11497,6081,24,2,0.02
11498,6082,70,2,0.0
11499,6082,4,1,0.0
11500,6082,14,1,0.0
11501,6083,60,1,0.15
11502,6083,44,1,0.05
11503,6084,80,1,0.02
11504,6085,26,1,0.0
11505,6086,74,3,0.1
11506,6086,14,1,0.0
11507,6087,13,2,0.0
11508,6087,45,1,0.1
11509,6087,16,1,0.0
11510,6087,32,1,0.0
11511,6087,25,2,0.0
11512,6088,27,1,0.02
11513,6089,26,1,0.05
11514,6089,91,1,0.0
11515,6089,7,1,0.0
11516,6089,89,1,0.02
11517,6090,62,1,0.0
11518,6091,84,1,0.0
11519,6092,46,2,0.05
11520,6093,68,1,0.0
11521,6093,5,1,0.02
11522,6094,80,1,0.0
11523,6095,43,1,0.0
11524,6095,19,1,0.0
11525,6095,10,1,0.0
11526,6096,30,1,0.1
11527,6097,48,1,0.0
11528,6097,79,2,0.02
11529,6098,11,1,0.0
11530,6098,44,2,0.05
11531,6099,11,2,0.0
11532,6099,64,1,0.0
11533,6100,95,1,0.1
11534,6101,2,1,0.0
11535,6101,7,1,0.0
11536,6101,12,1,0.0
11537,6102,56,3,0.0
11538,6103,48,1,0.0
11539,6104,32,1,0.0
11540,6105,48,3,0.0
11541,6106,66,1,0.1
11542,6106,20,1,0.02
11543,6106,22,1,0.02
11544,6107,4,3,0.02
11545,6107,20,1,0.02
11546,6107,24,1,0.0
11547,6108,87,1,0.0
11548,6108,5,1,0.0
11549,6109,34,3,0.05
11550,6110,81,3,0.05
11551,6110,4,2,0.0
11552,6111,94,1,0.0
11553,6111,47,1,0.0
11554,6111,22,1,0.02
11555,6112,44,1,0.1
11556,6113,80,1,0.02
11557,6113,74,1,0.1
11558,6114,55,1,0.05
11559,6115,89,2,0.05
11560,6115,46,1,0.1
11561,6115,70,1,0.0
11562,6115,81,1,0.0
11563,6116,40,2,0.02
11564,6116,72,2,0.05
11565,6116,2,2,0.05
11566,6117,8,3,0.0
11567,6117,95,1,0.0
11568,6117,43,1,0.0
11569,6117,11,1,0.1
11570,6118,64,1,0.0
11571,6118,15,1,0.0
11572,6118,61,2,0.0
11573,6118,35,3,0.0
11574,6118,66,1,0.0
11575,6119,94,1,0.05
11576,6119,90,1,0.0
11577,6120,11,2,0.0
11578,6121,92,3,0.0
11579,6121,55,1,0.0
11580,6122,22,1,0.0
11581,6123,68,1,0.0
11582,6123,54,1,0.0
11583,6124,40,2,0.0
11584,6124,43,2,0.02
11585,6124,86,2,0.1
11586,6124,59,1,0.0
11587,6124,45,2,0.0
11588,6125,36,1,0.02
11589,6125,92,1,0.05
11590,6126,13,2,0.0
11591,6127,18,1,0.1
11592,6127,71,1,0.05
11593,6127,79,1,0.0
11594,6128,45,3,0.0
11595,6128,23,1,0.05
11596,6129,27,2,0.1
11597,6130,51,1,0.0
11598,6131,25,2,0.0
11599,6132,89,1,0.05
11600,6133,57,1,0.0
11601,6134,35,1,0.0
11602,6134,26,1,0.0
11603,6134,74,2,0.0
11604,6134,51,3,0.0
11605,6134,71,3,0.05
11606,6135,54,1,0.1
11607,6135,76,1,0.0
11608,6135,16,1,0.05
11609,6136,53,1,0.05
11610,6136,58,1,0.1
11611,6137,5,1,0.05
11612,6137,30,1,0.1
11613,6138,15,1,0.0
11614,6138,21,1,0.0
11615,6138,36,1,0.0
11616,6138,33,3,0.1
11617,6138,56,1,0.0
11618,6139,95,2,0.0
11619,6139,17,4,0.02
11620,6140,47,1,0.02
11621,6140,1,1,0.0
11622,6141,96,1,0.0
11623,6142,7,3,0.0
11624,6143,55,1,0.02
11625,6143,85,2,0.0
11626,6143,52,1,0.02
11627,6144,30,1,0.0
11628,6145,93,2,0.0
11629,6145,8,3,0.0
11630,6145,50,1,0.1
11631,6146,70,4,0.02
11632,6147,46,1,0.0
11633,6148,41,1,0.02
11634,6149,29,2,0.02
11635,6150,34,1,0.0
11636,6150,52,1,0.05
11637,6151,1,1,0.1
11638,6152,28,2,0.0
11639,6152,70,2,0.0
11640,6153,4,2,0.0
11641,6153,59,1,0.05
11642,6154,89,2,0.05
11643,6154,77,1,0.05
11644,6154,83,1,0.0
11645,6154,24,2,0.1
11646,6154,33,1,0.0
11647,6155,50,1,0.0
11648,6155,20,2,0.0
11649,6155,84,1,0.0
11650,6156,54,1,0.0
11651,6156,60,4,0.1
11652,6157,34,2,0.02
11653,6158,10,1,0.0
11654,6159,96,2,0.05
11655,6159,24,1,0.02
11656,6160,53,1,0.0
11657,6160,65,1,0.1
11658,6161,51,1,0.0
11659,6162,32,1,0.02
11660,6162,17,1,0.05
11661,6162,12,1,0.02
11662,6163,92,1,0.0
11663,6163,20,1,0.0
11664,6164,42,2,0.05
11665,6165,91,1,0.0
11666,6165,44,2,0.0
11667,6166,94,1,0.0
11668,6166,61,2,0.15
11669,6166,93,2,0.05
11670,6167,26,3,0.1
11671,6168,5,1,0.0
11672,6168,79,1,0.0
11673,6169,90,2,0.05
11674,6170,96,1,0.05
11675,6170,95,2,0.0
11676,6171,2,1,0.05
11677,6172,7,1,0.0
11678,6172,28,1,0.15
11679,6173,81,2,0.0
11680,6174,8,1,0.0
11681,6174,28,3,0.0
11682,6174,79,1,0.05
11683,6175,48,1,0.0
11684,6175,95,1,0.0
11685,6176,31,1,0.0
11686,6177,71,3,0.0
11687,6177,22,1,0.05
11688,6177,32,1,0.0
11689,6178,95,1,0.02
11690,6179,17,1,0.0
11691,6179,64,1,0.02
11692,6180,92,2,0.0
11693,6181,51,1,0.05
11694,6182,91,1,0.0
11695,6182,35,1,0.02
11696,6183,12,3,0.0
11697,6184,5,2,0.05
11698,6184,71,2,0.0
11699,6184,14,1,0.1
11700,6184,61,1,0.02
11701,6185,25,1,0.02
11702,6186,71,1,0.0
11703,6186,76,1,0.1
11704,6186,25,3,0.02
11705,6187,68,1,0.05
11706,6188,30,2,0.02
11707,6188,2,2,0.05
11708,6188,4,1,0.05
11709,6188,91,1,0.0
11710,6189,32,1,0.02
11711,6190,62,1,0.0
11712,6191,11,1,0.0
11713,6192,82,2,0.02
11714,6193,70,2,0.0
11715,6193,29,2,0.05
11716,6193,59,1,0.02
11717,6194,13,1,0.1
11718,6194,7,3,0.02
11719,6195,80,1,0.05
11720,6195,43,1,0.0
11721,6195,47,2,0.05
11722,6195,6,2,0.0
11723,6195,8,1,0.02
11724,6196,32,2,0.05
11725,6197,89,1,0.05
11726,6197,4,2,0.02
11727,6198,60,3,0.1
11728,6198,33,3,0.1
11729,6199,56,1,0.0
11730,6200,68,1,0.15
11731,6201,91,1,0.0
11732,6202,80,1,0.05
11733,6203,38,3,0.0
11734,6204,7,2,0.15
11735,6204,78,4,0.1
11736,6205,76,1,0.1
11737,6206,17,2,0.0
11738,6207,66,1,0.0
11739,6207,23,1,0.05
11740,6207,7,1,0.0
11741,6208,46,1,0.0
11742,6208,61,4,0.15
11743,6208,35,1,0.0
11744,6208,32,1,0.0
11745,6209,82,3,0.0
11746,6209,49,2,0.02
11747,6210,17,2,0.0
11748,6211,61,1,0.05
11749,6212,20,3,0.0
11750,6212,84,1,0.02
11751,6213,68,1,0.0
11752,6214,61,1,0.02
11753,6215,83,2,0.1
11754,6215,19,2,0.02
11755,6216,21,2,0.05
11756,6216,94,1,0.0
11757,6217,39,1,0.05
11758,6218,90,2,0.05
11759,6219,10,1,0.0
11760,6219,25,4,0.05
11761,6220,40,3,0.0
11762,6220,81,1,0.05
11763,6221,54,1,0.02
11764,6222,26,2,0.0
11765,6223,31,1,0.0
11766,6224,10,4,0.15
11767,6225,4,1,0.0
11768,6225,21,3,0.02
11769,6225,69,1,0.1
11770,6226,16,1,0.0
11771,6227,16,1,0.0
11772,6227,27,1,0.0
11773,6228,56,1,0.02
11774,6228,36,2,0.0
11775,6228,33,1,0.0
11776,6229,85,2,0.0
11777,6230,79,2,0.0
11778,6230,84,4,0.02
11779,6231,64,1,0.1
11780,6232,84,1,0.0
11781,6232,55,2,0.0
11782,6233,86,2,0.05
11783,6234,48,2,0.1
11784,6234,61,2,0.05
11785,6234,25,1,0.02
11786,6235,34,1,0.1
11787,6235,66,2,0.1
11788,6236,75,1,0.0
11789,6237,19,2,0.02
11790,6237,40,4,0.05
11791,6237,61,1,0.02
11792,6238,52,1,0.15
11793,6238,92,1,0.0
11794,6239,46,1,0.05
11795,6240,63,4,0.0
11796,6240,36,2,0.05
11797,6240,55,2,0.0
11798,6241,60,1,0.0
11799,6242,19,2,0.0
