review_id,customer_id,product_id,rating,review_date,review_text
1761,924,76,2,2025-04-08,Delivery was fine but product disappointed me.
1762,1685,21,4,2024-11-13,Nice quality and useful.
1763,1011,69,4,2025-07-25,Nice quality and useful.
1764,1941,36,5,2024-10-12,Excellent product and fast delivery.
1765,2016,73,1,2024-09-24,Poor quality.
1766,312,42,5,2024-12-25,Very happy with my purchase.
1767,1044,44,5,2025-11-13,Great quality for the price.
1768,757,32,5,2024-05-21,Excellent product and fast delivery.
1769,12,22,4,2025-02-12,Nice quality and useful.
1770,755,96,5,2026-01-07,Excellent product and fast delivery.
1771,1366,46,3,2024-01-10,Product is decent for the price.
1772,1632,28,5,2024-05-05,Very happy with my purchase.
1773,2005,72,4,2025-08-27,Good product overall.
1774,967,96,4,2024-09-09,Good product overall.
1775,2440,1,4,2026-01-11,Works as expected.
1776,1794,63,5,2024-12-10,Excellent product and fast delivery.
1777,1066,81,3,2024-08-07,"It is okay, but could be better."
1778,2178,18,4,2024-01-22,Good product overall.
1779,2480,86,4,2025-07-23,Works as expected.
1780,1066,71,5,2025-07-09,Great quality for the price.
1781,2133,67,4,2024-02-03,Works as expected.
1782,1354,37,5,2024-05-09,Very happy with my purchase.
1783,1119,63,3,2024-07-16,Average experience.
1784,1104,28,3,2024-08-31,Product is decent for the price.
1785,2222,26,5,2024-11-21,Great quality for the price.
1786,394,72,4,2024-03-09,Nice quality and useful.
1787,646,42,3,2025-11-09,"It is okay, but could be better."
1788,678,56,4,2024-05-20,Good product overall.
1789,2131,32,4,2024-03-07,Good product overall.
1790,1386,2,5,2024-01-28,Great quality for the price.
1791,1844,88,4,2025-05-05,Works as expected.
1792,2258,61,5,2025-05-13,Great quality for the price.
1793,1653,17,5,2024-02-04,Very happy with my purchase.
1794,2412,5,3,2024-07-14,Average experience.
1795,2022,60,5,2025-03-12,Great quality for the price.
1796,1818,77,5,2024-07-17,Very happy with my purchase.
1797,1758,94,4,2024-06-04,Works as expected.
1798,1547,58,5,2025-01-31,Very happy with my purchase.
1799,954,27,3,2024-10-29,Average experience.
1800,762,84,4,2024-08-15,Good product overall.
1801,81,33,5,2024-10-17,Very happy with my purchase.
1802,1228,31,3,2024-06-09,Product is decent for the price.
1803,1573,80,4,2025-11-12,Nice quality and useful.
1804,436,3,5,2024-05-28,Very happy with my purchase.
1805,1784,67,4,2026-01-25,Good product overall.
1806,1897,75,3,2025-06-30,Average experience.
1807,671,32,2,2026-01-11,Not as good as expected.
1808,360,59,5,2025-08-18,Great quality for the price.
1809,1274,22,4,2025-02-18,Nice quality and useful.
1810,640,38,5,2025-06-23,Very happy with my purchase.
1811,870,73,3,2024-04-10,Average experience.
1812,1344,43,4,2025-10-24,Good product overall.
1813,250,52,5,2025-09-13,Very happy with my purchase.
1814,111,89,5,2024-05-15,Excellent product and fast delivery.
1815,2073,90,5,2025-06-17,Very happy with my purchase.
1816,139,8,4,2024-05-01,Nice quality and useful.
1817,2398,92,4,2024-03-27,Good product overall.
1818,552,51,5,2024-04-23,Great quality for the price.
1819,2113,59,4,2025-12-01,Good product overall.
1820,1739,40,3,2024-12-21,"It is okay, but could be better."
1821,575,52,4,2025-03-28,Works as expected.
1822,23,48,5,2025-04-06,Excellent product and fast delivery.
1823,64,24,5,2025-01-12,Very happy with my purchase.
1824,1371,53,3,2025-01-07,Average experience.
1825,733,80,5,2025-09-19,Great quality for the price.
1826,756,73,4,2025-01-30,Works as expected.
1827,385,62,3,2024-04-24,"It is okay, but could be better."
1828,1684,69,2,2025-09-21,Not as good as expected.
1829,802,5,5,2025-12-25,Very happy with my purchase.
1830,2209,7,1,2026-01-15,Very disappointed with the product.
1831,705,60,4,2024-10-22,Good product overall.
1832,491,61,3,2024-07-21,"It is okay, but could be better."
1833,1893,23,4,2024-12-14,Nice quality and useful.
1834,2038,69,2,2024-12-31,Quality could be improved.
1835,2465,68,5,2026-01-12,Excellent product and fast delivery.
1836,440,18,4,2025-01-05,Works as expected.
1837,1718,78,4,2024-10-27,Works as expected.
1838,1877,13,3,2025-10-28,Average experience.
1839,225,91,5,2025-11-13,Excellent product and fast delivery.
1840,984,91,5,2025-11-07,Great quality for the price.
1841,1825,35,2,2025-03-26,Delivery was fine but product disappointed me.
1842,1825,51,3,2025-01-01,Average experience.
1843,1784,93,3,2026-01-02,Average experience.
1844,24,91,5,2024-10-01,Great quality for the price.
1845,1977,96,5,2025-09-07,Excellent product and fast delivery.
1846,1033,90,5,2025-07-08,Excellent product and fast delivery.
1847,2130,36,5,2024-06-30,Great quality for the price.
1848,1724,20,5,2025-03-05,Excellent product and fast delivery.
1849,532,44,4,2024-09-27,Nice quality and useful.
1850,500,48,4,2024-02-06,Good product overall.
1851,2099,24,4,2025-08-08,Works as expected.
1852,2114,20,3,2024-10-07,Product is decent for the price.
1853,846,79,3,2025-09-09,Average experience.
1854,218,87,5,2024-03-04,Very happy with my purchase.
1855,270,90,3,2025-08-29,"It is okay, but could be better."
1856,1170,10,3,2024-04-14,"It is okay, but could be better."
1857,659,24,4,2025-07-03,Works as expected.
1858,480,74,5,2025-07-14,Excellent product and fast delivery.
1859,594,54,5,2025-09-26,Great quality for the price.
1860,1635,53,4,2025-03-20,Good product overall.
1861,1150,54,3,2025-07-07,"It is okay, but could be better."
1862,2111,79,3,2024-11-12,Average experience.
1863,671,9,5,2024-04-19,Very happy with my purchase.
1864,534,28,4,2024-06-03,Good product overall.
1865,1417,47,5,2024-12-06,Excellent product and fast delivery.
1866,184,74,4,2025-08-01,Works as expected.
1867,2405,72,4,2025-07-11,Works as expected.
1868,553,67,5,2024-04-20,Great quality for the price.
1869,1707,13,4,2024-09-01,Good product overall.
1870,940,90,3,2025-08-17,Product is decent for the price.
1871,2199,80,4,2025-03-26,Works as expected.
1872,1089,18,5,2024-05-16,Very happy with my purchase.
1873,1468,45,2,2025-05-21,Quality could be improved.
1874,2228,27,4,2024-06-13,Works as expected.
1875,2074,60,4,2024-11-30,Works as expected.
1876,1872,94,5,2024-02-01,Great quality for the price.
1877,730,84,4,2024-04-29,Works as expected.
1878,382,70,4,2025-11-09,Works as expected.
1879,2406,74,5,2025-01-12,Excellent product and fast delivery.
1880,2159,20,4,2025-08-03,Nice quality and useful.
1881,1416,49,3,2024-05-22,Average experience.
1882,1973,41,5,2025-06-29,Excellent product and fast delivery.
1883,1263,1,5,2025-10-09,Great quality for the price.
1884,1049,11,4,2024-12-10,Good product overall.
1885,414,57,4,2024-01-27,Nice quality and useful.
1886,1181,78,5,2025-09-23,Great quality for the price.
1887,2411,34,3,2025-09-21,"It is okay, but could be better."
1888,105,96,4,2025-08-01,Nice quality and useful.
1889,1324,8,4,2024-09-16,Works as expected.
1890,2348,66,5,2024-03-23,Great quality for the price.
1891,74,11,5,2024-07-02,Great quality for the price.
1892,1068,21,4,2025-10-19,Good product overall.
1893,1898,96,1,2025-09-03,Would not buy this again.
1894,478,92,5,2025-12-15,Very happy with my purchase.
1895,525,94,5,2025-12-11,Very happy with my purchase.
1896,2479,2,4,2025-12-23,Works as expected.
1897,454,54,4,2025-03-13,Works as expected.
1898,2475,25,5,2024-07-24,Excellent product and fast delivery.
1899,1788,52,4,2025-03-28,Good product overall.
1900,1499,13,3,2024-05-22,Average experience.
1901,11,82,3,2024-11-03,"It is okay, but could be better."
1902,1190,82,4,2025-08-11,Nice quality and useful.
1903,1881,72,5,2025-06-01,Great quality for the price.
1904,1950,9,5,2025-01-25,Very happy with my purchase.
1905,827,7,5,2025-02-27,Great quality for the price.
1906,327,10,5,2025-07-15,Very happy with my purchase.
1907,644,67,4,2024-04-30,Nice quality and useful.
1908,1535,52,2,2024-03-26,Delivery was fine but product disappointed me.
1909,2243,34,5,2026-01-22,Excellent product and fast delivery.
1910,1013,85,5,2024-10-24,Excellent product and fast delivery.
1911,1631,66,5,2025-04-17,Very happy with my purchase.
1912,2093,29,2,2025-06-11,Quality could be improved.
1913,979,61,5,2025-07-26,Very happy with my purchase.
1914,1030,7,5,2025-10-14,Excellent product and fast delivery.
1915,2024,32,4,2024-11-30,Nice quality and useful.
1916,2209,17,5,2025-07-23,Very happy with my purchase.
1917,2020,27,4,2025-01-25,Good product overall.
1918,686,56,5,2025-02-20,Very happy with my purchase.
1919,1332,78,2,2024-04-13,Quality could be improved.
1920,1911,58,4,2025-03-27,Works as expected.
1921,5,83,4,2024-02-05,Good product overall.
1922,595,13,5,2024-09-08,Excellent product and fast delivery.
1923,515,10,5,2024-07-08,Great quality for the price.
1924,317,7,5,2025-10-26,Excellent product and fast delivery.
1925,668,88,4,2024-06-17,Good product overall.
1926,767,86,5,2025-05-28,Great quality for the price.
1927,2034,10,5,2025-08-12,Very happy with my purchase.
1928,926,92,4,2025-04-21,Works as expected.
1929,1238,13,4,2025-12-02,Works as expected.
1930,1901,36,4,2024-04-25,Good product overall.
1931,497,16,3,2025-05-29,"It is okay, but could be better."
1932,1122,42,5,2025-03-06,Great quality for the price.
1933,1589,44,4,2024-02-29,Good product overall.
1934,829,89,4,2024-08-28,Works as expected.
1935,740,62,4,2024-03-21,Good product overall.
1936,1826,17,5,2025-08-29,Very happy with my purchase.
1937,1746,11,2,2025-08-14,Not as good as expected.
1938,1552,25,5,2025-06-28,Excellent product and fast delivery.
1939,2448,25,4,2025-05-23,Works as expected.
1940,2481,88,5,2025-07-01,Great quality for the price.
1941,2379,15,4,2024-10-25,Nice quality and useful.
1942,1572,92,4,2025-11-07,Nice quality and useful.
1943,1009,88,4,2025-11-27,Good product overall.
1944,1575,92,5,2024-09-03,Very happy with my purchase.
1945,2452,14,3,2024-11-17,Average experience.
1946,1132,52,2,2025-05-14,Delivery was fine but product disappointed me.
1947,1399,78,1,2025-09-22,Would not buy this again.
1948,1332,35,5,2024-10-10,Excellent product and fast delivery.
1949,1565,59,3,2024-04-09,"It is okay, but could be better."
1950,765,73,3,2024-07-27,Product is decent for the price.
1951,568,6,5,2025-04-30,Very happy with my purchase.
1952,962,21,3,2024-10-11,Product is decent for the price.
1953,1618,60,4,2025-04-22,Nice quality and useful.
1954,674,70,4,2024-05-16,Works as expected.
1955,349,26,2,2024-05-03,Quality could be improved.
1956,2074,94,4,2024-05-04,Good product overall.
1957,1552,6,4,2024-11-16,Works as expected.
1958,2414,30,5,2025-12-27,Very happy with my purchase.
1959,288,61,5,2025-08-17,Excellent product and fast delivery.
1960,1719,26,5,2026-01-10,Very happy with my purchase.
1961,442,85,4,2025-02-21,Nice quality and useful.
1962,15,80,3,2024-02-18,Average experience.
1963,1626,13,5,2025-08-02,Very happy with my purchase.
1964,976,5,4,2025-12-03,Nice quality and useful.
1965,56,73,3,2025-08-21,Average experience.
1966,472,52,3,2025-08-17,Average experience.
1967,457,50,5,2025-10-29,Very happy with my purchase.
1968,2360,82,3,2024-06-30,Product is decent for the price.
1969,2399,1,2,2025-06-05,Delivery was fine but product disappointed me.
1970,1415,52,4,2025-09-20,Works as expected.
1971,1754,51,4,2024-05-01,Good product overall.
1972,478,68,2,2025-07-14,Delivery was fine but product disappointed me.
1973,520,90,2,2025-02-14,Not as good as expected.
1974,2160,87,5,2025-03-20,Very happy with my purchase.
1975,1347,44,5,2024-09-24,Great quality for the price.
1976,2203,17,4,2024-11-18,Good product overall.
1977,1464,39,4,2024-02-22,Good product overall.
1978,2301,70,4,2025-01-29,Works as expected.
1979,1245,93,4,2025-11-22,Good product overall.
1980,615,26,1,2024-06-02,Would not buy this again.
1981,92,30,2,2024-04-29,Delivery was fine but product disappointed me.
1982,73,39,3,2024-03-14,Average experience.
1983,2168,43,5,2024-11-14,Great quality for the price.
1984,1699,39,4,2024-10-14,Good product overall.
1985,49,63,4,2024-02-19,Good product overall.
1986,725,93,4,2024-06-06,Nice quality and useful.
1987,1264,2,2,2025-03-20,Quality could be improved.
1988,871,43,3,2024-11-13,Product is decent for the price.
1989,339,24,4,2025-11-21,Works as expected.
1990,1041,54,4,2024-04-25,Works as expected.
1991,1688,36,5,2024-05-02,Excellent product and fast delivery.
1992,1164,69,3,2025-02-10,Average experience.
1993,2263,45,4,2024-06-15,Nice quality and useful.
1994,594,8,2,2025-10-05,Delivery was fine but product disappointed me.
1995,601,38,5,2025-08-13,Very happy with my purchase.
1996,1418,67,5,2024-07-16,Great quality for the price.
1997,1744,60,3,2026-01-12,Average experience.
1998,1816,75,5,2024-11-29,Great quality for the price.
1999,441,63,3,2024-07-18,"It is okay, but could be better."
2000,746,18,4,2025-08-21,Good product overall.
2001,160,36,5,2024-02-16,Great quality for the price.
2002,373,1,4,2024-05-25,Works as expected.
2003,1982,63,5,2025-12-23,Excellent product and fast delivery.
2004,297,52,4,2024-08-22,Nice quality and useful.
2005,673,37,3,2025-07-02,Product is decent for the price.
2006,2093,87,4,2024-02-19,Good product overall.
2007,748,85,2,2025-09-10,Quality could be improved.
2008,1572,64,5,2024-08-18,Very happy with my purchase.
2009,2083,11,2,2025-07-01,Delivery was fine but product disappointed me.
2010,2089,54,4,2024-02-27,Works as expected.
2011,2444,37,4,2024-11-20,Good product overall.
2012,1147,71,4,2024-08-29,Works as expected.
2013,213,33,4,2025-01-23,Nice quality and useful.
2014,1163,19,4,2025-01-17,Works as expected.
2015,2350,50,4,2024-03-14,Good product overall.
2016,1147,95,4,2024-10-08,Nice quality and useful.
2017,2493,3,4,2024-04-23,Works as expected.
2018,72,42,5,2025-04-11,Great quality for the price.
2019,72,53,5,2025-08-31,Very happy with my purchase.
2020,880,85,5,2025-10-01,Excellent product and fast delivery.
2021,2240,41,4,2025-07-01,Nice quality and useful.
2022,1245,66,4,2025-11-08,Works as expected.
2023,486,74,2,2025-07-26,Not as good as expected.
2024,1280,60,5,2025-02-21,Very happy with my purchase.
2025,1148,93,4,2024-05-17,Nice quality and useful.
2026,461,5,4,2025-06-15,Nice quality and useful.
2027,1249,95,5,2025-03-04,Great quality for the price.
2028,1391,24,4,2026-01-17,Works as expected.
2029,2033,81,5,2024-03-03,Very happy with my purchase.
2030,568,6,3,2024-02-22,Average experience.
2031,990,43,5,2025-12-10,Excellent product and fast delivery.
2032,122,76,3,2024-07-18,Product is decent for the price.
2033,527,63,3,2025-01-01,Average experience.
2034,1133,49,4,2024-07-09,Nice quality and useful.
2035,2443,81,2,2025-11-11,Delivery was fine but product disappointed me.
2036,401,93,2,2025-12-06,Quality could be improved.
2037,240,28,4,2024-08-06,Good product overall.
2038,1246,92,4,2024-08-23,Works as expected.
2039,1042,71,5,2025-07-31,Great quality for the price.
2040,414,14,2,2025-11-12,Quality could be improved.
2041,406,93,2,2024-04-12,Not as good as expected.
2042,2024,95,5,2024-12-04,Excellent product and fast delivery.
2043,922,63,4,2024-04-26,Works as expected.
2044,871,39,5,2025-07-23,Great quality for the price.
2045,505,86,5,2025-12-12,Excellent product and fast delivery.
2046,2309,44,3,2024-02-02,Product is decent for the price.
2047,209,12,4,2024-04-26,Nice quality and useful.
2048,732,52,5,2024-08-25,Excellent product and fast delivery.
2049,1067,32,2,2025-09-03,Quality could be improved.
2050,1083,2,1,2024-12-09,Poor quality.
2051,1745,35,1,2025-04-23,Would not buy this again.
2052,1489,1,3,2024-02-22,"It is okay, but could be better."
2053,632,51,4,2024-11-04,Good product overall.
2054,1598,68,3,2024-12-26,"It is okay, but could be better."
2055,2267,71,1,2025-05-29,Would not buy this again.
2056,24,84,5,2025-01-25,Very happy with my purchase.
2057,135,19,5,2025-02-06,Very happy with my purchase.
2058,2444,83,5,2024-11-16,Excellent product and fast delivery.
2059,401,19,4,2025-05-11,Works as expected.
2060,364,66,4,2024-06-08,Works as expected.
2061,39,67,5,2024-12-16,Very happy with my purchase.
2062,2222,55,5,2025-07-22,Excellent product and fast delivery.
2063,98,65,4,2024-10-07,Good product overall.
2064,2414,82,5,2025-12-28,Great quality for the price.
2065,2349,74,3,2025-01-13,Product is decent for the price.
2066,2240,86,5,2024-12-02,Excellent product and fast delivery.
2067,1104,76,5,2024-11-24,Great quality for the price.
2068,725,80,3,2025-08-10,"It is okay, but could be better."
2069,461,90,5,2025-09-21,Very happy with my purchase.
2070,477,91,4,2025-10-26,Good product overall.
2071,41,90,5,2024-12-09,Excellent product and fast delivery.
2072,1945,9,4,2024-02-07,Works as expected.
2073,53,1,3,2025-12-02,Product is decent for the price.
2074,2012,24,1,2024-09-01,Would not buy this again.
2075,167,90,4,2025-12-06,Nice quality and useful.
2076,1775,24,4,2025-06-24,Nice quality and useful.
2077,553,15,4,2025-08-19,Good product overall.
2078,499,35,4,2025-06-21,Good product overall.
2079,1535,45,5,2025-05-30,Excellent product and fast delivery.
2080,425,47,5,2024-05-03,Excellent product and fast delivery.
2081,2219,5,5,2024-10-19,Great quality for the price.
2082,2193,31,1,2024-04-15,Would not buy this again.
2083,1624,54,4,2025-04-28,Works as expected.
2084,867,76,2,2024-04-04,Delivery was fine but product disappointed me.
2085,602,54,2,2025-01-19,Quality could be improved.
2086,963,17,4,2025-01-20,Works as expected.
2087,1447,11,3,2026-01-05,"It is okay, but could be better."
2088,2412,65,4,2025-08-08,Works as expected.
2089,454,15,4,2025-10-13,Works as expected.
2090,2339,40,5,2024-01-26,Excellent product and fast delivery.
2091,1836,42,5,2024-07-11,Great quality for the price.
2092,552,42,4,2025-07-25,Good product overall.
2093,2490,58,4,2024-09-23,Nice quality and useful.
2094,952,46,1,2025-08-27,Very disappointed with the product.
2095,315,81,3,2025-07-03,Average experience.
2096,357,20,2,2024-07-17,Delivery was fine but product disappointed me.
2097,2360,39,4,2024-11-28,Nice quality and useful.
2098,2020,69,2,2024-11-16,Delivery was fine but product disappointed me.
2099,313,27,4,2024-05-19,Works as expected.
2100,2481,2,3,2025-06-29,Average experience.
2101,1357,61,5,2024-03-19,Excellent product and fast delivery.
2102,726,27,4,2024-05-10,Good product overall.
2103,726,45,5,2025-11-05,Great quality for the price.
2104,384,37,5,2025-02-15,Very happy with my purchase.
2105,1922,87,2,2025-05-14,Delivery was fine but product disappointed me.
2106,1881,86,4,2025-02-05,Works as expected.
2107,1094,48,5,2024-04-07,Great quality for the price.
2108,2339,38,5,2025-08-19,Great quality for the price.
2109,2478,32,5,2024-05-25,Excellent product and fast delivery.
2110,1068,11,4,2024-05-13,Good product overall.
2111,1247,5,4,2025-12-02,Works as expected.
2112,1843,28,5,2024-06-13,Very happy with my purchase.
2113,1948,2,4,2025-12-05,Nice quality and useful.
2114,184,78,5,2025-06-03,Very happy with my purchase.
2115,2316,58,1,2024-05-07,Very disappointed with the product.
2116,2316,72,4,2024-09-15,Works as expected.
2117,1038,65,2,2025-08-20,Delivery was fine but product disappointed me.
2118,1319,23,4,2024-09-05,Works as expected.
2119,274,34,4,2024-09-25,Good product overall.
2120,859,62,4,2024-10-02,Nice quality and useful.
2121,1264,71,3,2025-08-01,Product is decent for the price.
2122,1872,64,3,2025-09-24,Product is decent for the price.
2123,1173,22,2,2024-12-23,Not as good as expected.
2124,395,81,5,2025-09-12,Excellent product and fast delivery.
2125,1027,92,5,2026-01-19,Very happy with my purchase.
2126,899,45,5,2024-05-03,Very happy with my purchase.
2127,2391,33,5,2025-04-27,Very happy with my purchase.
2128,305,74,4,2025-11-17,Nice quality and useful.
2129,1122,4,4,2024-02-22,Works as expected.
2130,1144,69,4,2024-04-27,Works as expected.
2131,160,58,5,2024-10-15,Excellent product and fast delivery.
2132,173,58,5,2024-09-27,Excellent product and fast delivery.
2133,1663,90,3,2025-01-22,Product is decent for the price.
2134,1135,15,5,2025-11-20,Great quality for the price.
2135,692,8,5,2025-08-26,Great quality for the price.
2136,1745,5,4,2025-07-06,Good product overall.
2137,777,58,5,2025-08-28,Great quality for the price.
2138,2110,68,5,2025-05-11,Very happy with my purchase.
2139,2405,11,3,2025-07-11,"It is okay, but could be better."
2140,1277,96,4,2025-10-09,Good product overall.
2141,690,63,4,2025-04-07,Works as expected.
2142,51,43,3,2024-07-30,"It is okay, but could be better."
2143,2219,66,4,2024-07-09,Good product overall.
2144,1624,79,4,2024-10-19,Good product overall.
2145,378,26,5,2025-08-29,Great quality for the price.
2146,267,53,5,2025-11-16,Very happy with my purchase.
2147,961,29,4,2025-09-17,Nice quality and useful.
2148,1234,49,5,2025-08-10,Very happy with my purchase.
2149,1126,7,5,2026-01-19,Great quality for the price.
2150,1561,22,5,2024-09-20,Great quality for the price.
2151,512,27,5,2024-05-25,Great quality for the price.
2152,798,37,5,2025-09-13,Great quality for the price.
2153,1483,69,5,2025-09-09,Very happy with my purchase.
2154,946,58,4,2025-09-15,Works as expected.
2155,804,56,5,2025-11-26,Very happy with my purchase.
2156,2148,48,4,2024-02-27,Nice quality and useful.
2157,462,74,2,2025-07-03,Quality could be improved.
2158,53,81,4,2025-04-25,Works as expected.
2159,1247,81,4,2025-09-11,Works as expected.
2160,2364,52,4,2025-09-27,Works as expected.
2161,1624,37,2,2024-04-18,Delivery was fine but product disappointed me.
2162,541,75,4,2025-05-05,Works as expected.
2163,1483,21,4,2024-08-12,Nice quality and useful.
2164,973,82,4,2024-04-06,Nice quality and useful.
2165,223,34,5,2025-12-01,Excellent product and fast delivery.
2166,526,20,3,2025-05-01,Product is decent for the price.
2167,147,35,5,2025-02-13,Excellent product and fast delivery.
2168,677,73,5,2025-02-04,Great quality for the price.
2169,958,82,5,2024-04-10,Excellent product and fast delivery.
2170,2046,59,3,2024-10-21,Average experience.
2171,2413,88,5,2025-01-31,Excellent product and fast delivery.
2172,768,8,4,2025-11-22,Works as expected.
2173,1162,2,5,2025-11-07,Excellent product and fast delivery.
2174,1993,73,4,2024-06-22,Nice quality and useful.
2175,972,25,4,2025-03-04,Works as expected.
2176,54,90,3,2025-05-29,"It is okay, but could be better."
2177,2246,87,5,2024-08-19,Excellent product and fast delivery.
2178,2323,16,3,2025-11-04,Product is decent for the price.
2179,337,37,5,2025-07-12,Very happy with my purchase.
2180,704,5,4,2025-02-15,Nice quality and useful.
2181,1041,33,2,2025-10-24,Quality could be improved.
2182,300,59,3,2024-11-18,"It is okay, but could be better."
2183,1707,48,2,2024-08-30,Quality could be improved.
2184,702,58,4,2024-09-11,Good product overall.
2185,2472,11,5,2025-11-26,Great quality for the price.
2186,687,15,5,2024-07-19,Excellent product and fast delivery.
2187,77,75,4,2024-09-12,Good product overall.
2188,1234,94,5,2025-12-06,Great quality for the price.
2189,824,11,3,2024-04-25,Product is decent for the price.
2190,1007,71,3,2025-12-25,"It is okay, but could be better."
2191,1516,48,3,2025-03-22,Product is decent for the price.
2192,926,42,5,2025-04-22,Excellent product and fast delivery.
2193,2427,74,5,2024-07-25,Very happy with my purchase.
2194,1108,40,5,2024-08-25,Excellent product and fast delivery.
2195,2022,43,4,2024-05-23,Good product overall.
2196,214,88,2,2025-12-22,Quality could be improved.
2197,2144,70,3,2025-08-08,Product is decent for the price.
2198,269,71,5,2024-09-27,Great quality for the price.
2199,435,7,4,2024-12-31,Works as expected.
2200,354,91,5,2025-05-07,Excellent product and fast delivery.
2201,15,80,5,2025-06-14,Great quality for the price.
2202,950,35,5,2024-08-22,Very happy with my purchase.
2203,808,2,5,2025-09-11,Very happy with my purchase.
2204,1803,38,2,2025-01-10,Quality could be improved.
2205,2454,50,4,2025-04-25,Good product overall.
2206,962,7,5,2024-05-31,Excellent product and fast delivery.
2207,611,47,5,2025-04-07,Excellent product and fast delivery.
2208,1726,5,5,2025-10-21,Excellent product and fast delivery.
2209,335,16,4,2025-10-03,Good product overall.
2210,1774,73,5,2026-01-07,Excellent product and fast delivery.
2211,973,76,5,2025-10-31,Great quality for the price.
2212,726,29,5,2025-06-23,Excellent product and fast delivery.
2213,673,43,3,2025-07-14,"It is okay, but could be better."
2214,2143,79,5,2024-12-23,Great quality for the price.
2215,1080,58,5,2024-11-12,Excellent product and fast delivery.
2216,2267,96,4,2024-08-08,Nice quality and useful.
2217,793,90,3,2025-12-01,Product is decent for the price.
2218,850,15,2,2024-10-16,Not as good as expected.
2219,261,42,4,2024-04-30,Works as expected.
2220,1307,90,3,2024-11-07,Average experience.
2221,2073,85,4,2025-02-21,Works as expected.
2222,1552,85,5,2024-11-13,Great quality for the price.
2223,2057,6,4,2025-12-21,Works as expected.
2224,463,1,5,2024-09-14,Very happy with my purchase.
2225,2344,60,5,2024-05-31,Great quality for the price.
2226,1590,26,4,2024-09-17,Good product overall.
2227,679,17,4,2024-12-07,Works as expected.
2228,1599,27,3,2024-11-04,Average experience.
2229,597,93,2,2024-01-26,Quality could be improved.
2230,2484,86,4,2024-10-15,Nice quality and useful.
2231,202,8,4,2025-05-28,Good product overall.
2232,501,56,4,2025-06-11,Good product overall.
2233,437,78,2,2024-04-03,Quality could be improved.
2234,1458,1,4,2025-12-29,Nice quality and useful.
2235,1960,88,4,2024-09-08,Works as expected.
2236,359,41,4,2024-10-23,Good product overall.
2237,1327,74,3,2024-02-15,"It is okay, but could be better."
2238,1840,60,4,2024-04-11,Works as expected.
2239,1129,60,5,2025-12-26,Excellent product and fast delivery.
2240,1652,50,4,2024-06-11,Good product overall.
2241,1319,23,3,2025-06-26,Average experience.
2242,46,61,5,2024-06-15,Excellent product and fast delivery.
2243,464,39,5,2025-09-27,Very happy with my purchase.
2244,1456,71,1,2025-02-01,Would not buy this again.
2245,1018,19,4,2024-08-29,Nice quality and useful.
2246,2113,3,4,2025-10-12,Works as expected.
2247,523,36,4,2025-09-08,Works as expected.
2248,1724,89,3,2025-03-26,"It is okay, but could be better."
2249,2382,18,5,2025-06-26,Great quality for the price.
2250,187,70,5,2025-03-23,Very happy with my purchase.
2251,1695,53,1,2024-07-08,Would not buy this again.
2252,1624,43,3,2025-03-05,"It is okay, but could be better."
2253,199,46,4,2024-06-21,Works as expected.
2254,814,75,5,2024-02-19,Very happy with my purchase.
2255,506,61,4,2025-11-24,Good product overall.
2256,2267,41,4,2024-09-20,Works as expected.
2257,354,42,3,2024-06-22,"It is okay, but could be better."
2258,1661,65,4,2024-08-23,Good product overall.
2259,2481,69,3,2025-08-31,Average experience.
2260,1776,23,5,2025-07-25,Great quality for the price.
2261,1578,32,5,2025-11-18,Excellent product and fast delivery.
2262,2452,10,3,2024-08-22,Product is decent for the price.
2263,1672,5,5,2025-02-16,Excellent product and fast delivery.
2264,2012,70,5,2024-02-17,Great quality for the price.
2265,2376,39,5,2025-08-11,Great quality for the price.
2266,2134,15,5,2024-03-02,Great quality for the price.
2267,579,71,5,2024-06-08,Great quality for the price.
2268,223,68,3,2024-07-05,"It is okay, but could be better."
2269,2135,50,5,2025-01-07,Very happy with my purchase.
2270,2360,31,2,2024-11-05,Not as good as expected.
2271,475,95,5,2024-10-18,Great quality for the price.
2272,440,79,5,2025-01-23,Great quality for the price.
2273,2232,91,5,2025-08-14,Great quality for the price.
2274,965,81,5,2024-12-30,Great quality for the price.
2275,933,61,5,2025-08-06,Great quality for the price.
2276,1169,24,5,2024-01-31,Great quality for the price.
2277,903,93,3,2025-12-04,Product is decent for the price.
2278,1572,32,5,2025-03-01,Very happy with my purchase.
2279,2322,19,4,2025-11-14,Nice quality and useful.
2280,1701,93,5,2025-04-11,Excellent product and fast delivery.
2281,2018,58,4,2024-08-27,Good product overall.
2282,1242,58,3,2024-05-22,Product is decent for the price.
2283,1684,86,4,2025-07-04,Nice quality and useful.
2284,193,85,5,2024-05-04,Excellent product and fast delivery.
2285,406,22,4,2025-01-31,Good product overall.
2286,1413,65,5,2024-09-26,Great quality for the price.
2287,113,89,5,2025-09-24,Excellent product and fast delivery.
2288,1179,39,3,2024-01-31,Average experience.
2289,2465,31,5,2024-05-05,Very happy with my purchase.
2290,757,41,3,2025-07-12,Product is decent for the price.
2291,773,15,4,2025-11-27,Nice quality and useful.
2292,1233,70,3,2024-12-02,"It is okay, but could be better."
2293,821,43,4,2024-08-17,Works as expected.
2294,225,78,4,2025-03-16,Nice quality and useful.
